PUSHBUTTON_TYPE,INTERSECTION_ID,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_DATE,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID,LONGITUDE,LATITUDE
None,,1,2030,2016,ADA_APSPt_1104,1471968044000,1719520978000,,{3E04A706-E1E0-4698-96D3-F8378AFEC54B},1104,-76.9833217123804,38.94244911136194
None,,1,2030,2016,ADA_APSPt_1105,1470262929000,1719520978000,,{1DDB60B4-1106-4A5D-8669-4A6907B8FE09},1105,-77.04152359172845,38.90244749732292
None,,1,2030,2016,ADA_APSPt_1106,1473788500000,1719520978000,,{93EF7B80-FC43-4217-A12F-25915B160BCE},1106,-77.03208741607862,38.89953298610482
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_1107,1470957172000,1719520978000,,{3F1B5433-A5AE-41B6-BD0E-C4A03C6251A2},1107,-77.01883725120443,38.90078333580518
None,,1,2030,2016,ADA_APSPt_1108,1470440329000,1719520978000,,{D05C6C46-FE82-4B49-BB54-8178A7018C63},1108,-77.00065059630661,38.83277022017912
None,,1,2030,2016,ADA_APSPt_1109,1473759294000,1719520978000,,{C38A9ED5-2632-4BAA-A408-9ABA7C0898E3},1109,-77.03350954999765,38.898202132711575
None,,1,2030,2016,ADA_APSPt_1110,1473299119000,1719520978000,,{4CFD8659-620C-44EA-A87C-540FCD2C6A42},1110,-77.03854605194563,38.9124086708887
None,,1,2030,2016,ADA_APSPt_1111,1470770362000,1719520978000,,{40EC7B30-9686-472A-81EF-4F9FBD59C378},1111,-76.99962982149927,38.940860438785464
None,,1,2030,2016,ADA_APSPt_1112,1470767764000,1719520978000,,{9590003F-5B05-47C9-BB76-ABA317C40CD7},1112,-77.0296313824361,38.926820832075585
None,,1,2030,2016,ADA_APSPt_1113,1471406312000,1719520978000,,{0A57F897-7C0E-4391-981D-7D1BFC796BFD},1113,-76.98064752614388,38.88597999244217
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1114,1468263428000,1719520978000,,{A675C501-16D5-4DF8-B8F1-ED475FE4D67D},1114,-77.06755407685198,38.95952801182065
None,,1,2030,2016,ADA_APSPt_1115,1471379657000,1719520978000,,{E705B288-61FD-45BB-813D-397300AEB6C2},1115,-76.96271711142512,38.923663932019586
None,,1,2030,2016,ADA_APSPt_1116,1474008160000,1719520978000,,{22C4D73B-20B9-4041-9B48-FE47D929A347},1116,-77.02201169485053,38.896013783048154
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1117,,1719520978000,,{1C3C3C22-5DF7-4362-8130-861ECA8EC52C},1117,-77.0173811437245,38.876335836187444
None,,1,2030,2016,ADA_APSPt_1118,1473238306000,1719520978000,,{A10F3986-1A3C-414D-8734-26D96917F768},1118,-77.04333239888993,38.901278354527186
None,,1,2030,2016,ADA_APSPt_1119,1471627870000,1719520978000,,{D0C6F7EA-5823-4EEE-A0A0-8D209E1FB22D},1119,-77.00344955109568,38.894698908109135
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1120,1487874912000,1719520978000,,{5C0B46F0-2F7D-42E7-A690-4AD83DE81548},1120,-77.05003169069836,38.90314146336611
None,,1,2030,2016,ADA_APSPt_1121,1468365718000,1719520978000,,{D04D4AC8-3EC5-4921-BBA7-73A3856535CC},1121,-77.08008104650585,38.948367889174804
None,,1,2030,2016,ADA_APSPt_1122,1471536230000,1719520978000,,{C92FD4E3-8CE8-4474-9F34-15ADB255BF85},1122,-77.02386181445935,38.914183224001896
None,,1,2030,2016,ADA_APSPt_1123,1471301287000,1719520978000,,{C2AB93CA-E089-425F-A1BE-E57FEE815F4B},1123,-77.0019194305175,38.89448107049053
None,,1,2030,2016,ADA_APSPt_1124,1472847281000,1719520978000,,{C976E67F-CEB5-43A9-9791-5699E29F457D},1124,-77.07277966825161,38.93178812820541
None,,1,2030,2016,ADA_APSPt_1125,1473709174000,1719520978000,,{D6FF8CB4-EB27-446E-A6E4-8DD90E61E9E6},1125,-77.04892842151598,38.90719885242323
None,,1,2030,2016,ADA_APSPt_1126,1472855805000,1719520978000,,{6938E0CC-5CA7-47DF-8EBA-3AE2ECB0FC62},1126,-77.01999439037571,38.88316519929467
None,,1,2030,2016,ADA_APSPt_1127,1471977022000,1719520978000,,{DFB8029B-E701-4966-9925-E60B8BEA5930},1127,-77.00193713444739,38.91488979942766
None,,1,2030,2016,ADA_APSPt_1128,1471560896000,1719520978000,,{F22E4477-78B4-49AA-898A-EFFEFC50DF14},1128,-76.99340298444304,38.921197145494695
None,,1,2030,2016,ADA_APSPt_1129,,1719520978000,,{FC45C0B1-5C04-4C1B-AEA3-6A2A422E6FF8},1129,-77.02681281147657,38.94821929092869
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1130,1471469113000,1719520978000,,{63E97A00-E552-43DE-9FF1-6D5C3DAEFCAA},1130,-76.99274837051217,38.89623644988712
None,,1,2030,2016,ADA_APSPt_1131,1473722469000,1719520978000,,{EE1CA195-0082-45F2-AAAF-8F52B6F30308},1131,-77.0417764226759,38.90892492665629
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_1132,1472153908000,1719520978000,,{C4B8BAC2-40D4-467F-9AC8-398E7657C5D6},1132,-76.99066220515039,38.9123965985123
None,,1,2030,2016,ADA_APSPt_1133,1471304954000,1719520978000,,{A20728A8-865F-4A99-9551-4CE4185F67E6},1133,-77.01645564597762,38.9095913253144
None,,1,2030,2016,ADA_APSPt_1134,,1719520978000,,{88D3BB26-2488-401B-B6DB-A1C419FCBEF6},1134,-77.02454638218832,38.93855495244763
None,,1,2030,2016,ADA_APSPt_1135,1468365768000,1719520978000,,{F272F587-0DD4-455A-A72A-9DEAA1A24ABB},1135,-77.07982927707265,38.94843038877912
None,,1,2030,2016,ADA_APSPt_1136,1470696292000,1719520978000,,{316B68D1-C7AE-4BD5-BBA9-13C97FBD7D07},1136,-77.02985757010728,38.94499245717681
None,,1,2030,2016,ADA_APSPt_1137,1471535703000,1719520978000,,{08014A53-9ED1-4D1E-A21E-3F9765BB75CF},1137,-77.02145065215062,38.93992398109221
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1138,1473323395000,1719520978000,,{4311F582-44AF-40F4-82D4-8B3BFAA2B743},1138,-77.03671731118564,38.902688875044234
None,,1,2030,2016,ADA_APSPt_1139,1470695926000,1719520978000,,{F658C192-E7D9-4633-96DB-23D61936C982},1139,-77.0295723991033,38.94594269109724
None,,1,2030,2016,ADA_APSPt_1140,1471314100000,1719520978000,,{877A66CA-B249-448D-BA9C-D3A253CE5BFF},1140,-77.02264643567298,38.97384798672643
None,,1,2030,2016,ADA_APSPt_1141,1471554628000,1719520978000,,{9F2F0480-A46C-4F64-9264-B5F00CA824A2},1141,-76.99348157146558,38.9172578473625
None,,1,2030,2016,ADA_APSPt_1142,1472573940000,1719520978000,,{7358ED68-CB97-47EA-82DB-D6D7EE3400BA},1142,-76.95235356439164,38.86528278121476
None,,1,2030,2016,ADA_APSPt_1143,1472684223000,1719520978000,,{E48AA1C3-7569-478D-9B16-2474484E9088},1143,-77.03639302583368,38.91712057831457
None,,1,2030,2016,ADA_APSPt_1144,1472685277000,1719520978000,,{A65821B1-9244-4EC0-8F63-62D50AFBCA87},1144,-76.9655805309911,38.85485434542137
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1145,1471980771000,1719520978000,,{0214C50C-F1D2-4A90-A5CE-0F5B33186418},1145,-76.97616304432249,38.899030474707374
None,,1,2030,2016,ADA_APSPt_1146,1472160485000,1719520978000,,{C9ADEA07-12DE-44B4-8F46-07C182E2DC95},1146,-76.98807064496405,38.90193260714539
None,,1,2030,2016,ADA_APSPt_1147,1470672949000,1719520978000,,{AD415959-DE4C-4E63-82D3-1BE882ADA534},1147,-76.9362026575751,38.873456290171895
None,,1,2030,2016,ADA_APSPt_1148,1471887832000,1719520978000,,{18A44321-6FA9-453A-B7D3-5A3E4BDAFA08},1148,-77.0120687407094,38.915595414915266
None,,1,2030,2016,ADA_APSPt_1149,1473894602000,1719520978000,,{602A5E47-664C-45C3-9370-D89A09203FF5},1149,-77.03640432925717,38.90128318002539
None,,1,2030,2016,ADA_APSPt_1150,1471024576000,1719520978000,,{D847795A-1B3F-4DB3-97BE-C1B201DD5669},1150,-77.03091480968699,38.907202833194184
None,,1,2030,2016,ADA_APSPt_1151,1472761839000,1719520978000,,{F434B7DF-EFC6-43FA-9D28-221021C51748},1151,-77.03643752956184,38.909770229104105
None,,1,2030,2016,ADA_APSPt_1152,1470772352000,1719520978000,,{62827918-1F95-4B9A-9F41-8DD41D6DFF61},1152,-76.98522880809283,38.84543739922843
None,,1,2030,2016,ADA_APSPt_1153,1471305730000,1719520978000,,{60EC26FE-1BDE-43F6-BFC9-28C541933A8C},1153,-77.01666283724074,38.91107915091298
None,,1,2030,2016,ADA_APSPt_1154,1470938496000,1719520978000,,{A782B13F-E30E-46E4-B68E-80F745808A7C},1154,-77.00102086846995,38.95866608535298
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_1155,1472105268000,1719520978000,,{5EB48BBF-93C1-440C-BD78-5869D2923746},1155,-77.05518173683343,38.930067669973965
None,,1,2030,2016,ADA_APSPt_1156,1472138877000,1719520978000,,{7FEAA65F-AEE8-46E9-9336-A1E14E4EFAEB},1156,-77.01932592944192,38.94215065830482
None,,5,2030,2016,ADA_APSPt_1157,1472682863000,1719520978000,,{4DB317E9-A83A-4C84-980A-0197F2617A69},1157,-77.0362743672438,38.91458318341933
None,,1,2030,2016,ADA_APSPt_1158,1473360917000,1719520978000,,{76FA6372-230A-4509-861A-4B250730A41D},1158,-77.02813435117115,38.89196348738671
None,,1,2030,2016,ADA_APSPt_1159,1472160080000,1719520978000,,{B54AFFBA-0F79-4F28-BC81-C1C8B427EF29},1159,-77.0294804607625,38.93695703001078
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1160,1468948491000,1719520978000,,{BF80E102-0D75-43A2-BAAA-CC5A64C80136},1160,-77.08244713711781,38.954616195241975
None,,1,2030,2016,ADA_APSPt_1161,1473762190000,1719520978000,,{987504D6-E276-4552-8D90-79AAF0C2588E},1161,-77.03209007514164,38.901451240878615
None,,1,2030,2016,ADA_APSPt_1162,1473961463000,1719520978000,,{725DB573-ECDE-4972-BEF6-1CF861005BB8},1162,-77.03470937458819,38.90365627013713
None,,1,2030,2016,ADA_APSPt_1163,1470957609000,1719520978000,,{28DF4D32-CA73-4DAB-980A-0A101356CA2A},1163,-76.97424389958051,38.933038964306284
None,,1,2030,2016,ADA_APSPt_1164,1471300433000,1719520978000,,{9D24557F-7F4B-409A-9831-23A672D8222E},1164,-77.01904861074482,38.90959534088961
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1165,1471040298000,1719520978000,,{21B923B9-F615-4D90-97E0-070506A36190},1165,-77.00189169350341,38.90029934565747
None,,1,2030,2016,ADA_APSPt_1166,1473844327000,1719520978000,,{DB90FA56-D3FB-4E8F-93AA-B5C8088B0451},1166,-77.02690626372129,38.90095387955199
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_1167,1470418902000,1719520978000,,{9B2B36F1-7EAE-4D78-9C53-A9940C7489BF},1167,-76.94046767037774,38.886672362329975
None,,1,2030,2016,ADA_APSPt_1168,1471469805000,1719520978000,,{ADEA704B-9E8A-4647-9A9D-B559E8AFAC5A},1168,-77.01352729038676,38.94213624295041
None,,1,2030,2016,ADA_APSPt_1169,,1719520978000,,{81E17E93-5E94-47B1-8A34-C7720AE7F4D5},1169,-77.02380470181062,38.91155154021917
None,,1,2030,2016,ADA_APSPt_1170,1470703526000,1719520978000,,{262FD844-D38D-4ACD-8D53-FFC21A7DEA51},1170,-77.02975968220406,38.92036976177208
